type,storm,discount,climate,hazard,cost,benefit,ratio,net,ecosystem,net_ecosystem
NBA,200,1,2030,tide,1017.348462,0.006656731,6.54322E-06,-1017.341805,138.7823336,-878.5594717
CCA,20,1,2060,tide,1153.096384,0.128531368,0.000111466,-1152.967853,0,-1152.967853
NBA,20,1,2060,tide,1017.348462,0.161672431,0.000158915,-1017.18679,138.7823336,-878.404456
CCA,50,1,2060,tide,1153.096384,0.128531368,0.000111466,-1152.967853,0,-1152.967853
NBA,50,1,2060,tide,1017.348462,0.161672431,0.000158915,-1017.18679,138.7823336,-878.404456
CCA,75,1,2060,tide,1153.096384,0.128531368,0.000111466,-1152.967853,0,-1152.967853
NBA,75,1,2060,tide,1017.348462,0.161672431,0.000158915,-1017.18679,138.7823336,-878.404456
CCA,100,1,2060,tide,1153.096384,0.128531368,0.000111466,-1152.967853,0,-1152.967853
NBA,100,1,2060,tide,1017.348462,0.161672431,0.000158915,-1017.18679,138.7823336,-878.404456
CCA,200,1,2060,tide,1153.096384,0.128531368,0.000111466,-1152.967853,0,-1152.967853
NBA,200,1,2060,tide,1017.348462,0.161672431,0.000158915,-1017.18679,138.7823336,-878.404456
CCA,20,1,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,20,1,2100,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,50,1,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,50,1,2100,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,75,1,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,75,1,2100,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,100,1,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,100,1,2100,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,200,1,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,200,1,2100,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,20,1,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,20,1,Current,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,50,1,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,50,1,Current,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,75,1,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,75,1,Current,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,100,1,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,100,1,Current,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,200,1,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,200,1,Current,tide,1017.348462,0,0,-1017.348462,138.7823336,-878.5661284
CCA,20,1,total,tide,1153.096384,957.2858106,0.830187159,-195.8105734,0,-195.8105734
NBA,20,1,total,tide,1017.348462,779.6854716,0.766389788,-237.6629904,138.7823336,-98.88065675
CCA,50,1,total,tide,1153.096384,957.2858106,0.830187159,-195.8105734,0,-195.8105734
NBA,50,1,total,tide,1017.348462,779.6854716,0.766389788,-237.6629904,138.7823336,-98.88065675
CCA,75,1,total,tide,1153.096384,957.2858106,0.830187159,-195.8105734,0,-195.8105734
NBA,75,1,total,tide,1017.348462,779.6854716,0.766389788,-237.6629904,138.7823336,-98.88065675
CCA,100,1,total,tide,1153.096384,957.2858106,0.830187159,-195.8105734,0,-195.8105734
NBA,100,1,total,tide,1017.348462,779.6854716,0.766389788,-237.6629904,138.7823336,-98.88065675
CCA,200,1,total,tide,1153.096384,957.2858106,0.830187159,-195.8105734,0,-195.8105734
NBA,200,1,total,tide,1017.348462,779.6854716,0.766389788,-237.6629904,138.7823336,-98.88065675
CCA,20,3,2030,tide,1153.096384,0.00604601,5.24328E-06,-1153.090338,0,-1153.090338
NBA,20,3,2030,tide,1017.348462,0.004864155,4.78121E-06,-1017.343598,69.60482584,-947.738772
CCA,50,3,2030,tide,1153.096384,0.00604601,5.24328E-06,-1153.090338,0,-1153.090338
NBA,50,3,2030,tide,1017.348462,0.004864155,4.78121E-06,-1017.343598,69.60482584,-947.738772
CCA,75,3,2030,tide,1153.096384,0.00604601,5.24328E-06,-1153.090338,0,-1153.090338
NBA,75,3,2030,tide,1017.348462,0.004864155,4.78121E-06,-1017.343598,69.60482584,-947.738772
CCA,100,3,2030,tide,1153.096384,0.00604601,5.24328E-06,-1153.090338,0,-1153.090338
NBA,100,3,2030,tide,1017.348462,0.004864155,4.78121E-06,-1017.343598,69.60482584,-947.738772
CCA,200,3,2030,tide,1153.096384,0.00604601,5.24328E-06,-1153.090338,0,-1153.090338
NBA,200,3,2030,tide,1017.348462,0.004864155,4.78121E-06,-1017.343598,69.60482584,-947.738772
CCA,20,3,2060,tide,1153.096384,0.052153083,4.52287E-05,-1153.044231,0,-1153.044231
NBA,20,3,2060,tide,1017.348462,0.065600451,6.44818E-05,-1017.282862,69.60482584,-947.6780357
CCA,50,3,2060,tide,1153.096384,0.052153083,4.52287E-05,-1153.044231,0,-1153.044231
NBA,50,3,2060,tide,1017.348462,0.065600451,6.44818E-05,-1017.282862,69.60482584,-947.6780357
CCA,75,3,2060,tide,1153.096384,0.052153083,4.52287E-05,-1153.044231,0,-1153.044231
NBA,75,3,2060,tide,1017.348462,0.065600451,6.44818E-05,-1017.282862,69.60482584,-947.6780357
CCA,100,3,2060,tide,1153.096384,0.052153083,4.52287E-05,-1153.044231,0,-1153.044231
NBA,100,3,2060,tide,1017.348462,0.065600451,6.44818E-05,-1017.282862,69.60482584,-947.6780357
CCA,200,3,2060,tide,1153.096384,0.052153083,4.52287E-05,-1153.044231,0,-1153.044231
NBA,200,3,2060,tide,1017.348462,0.065600451,6.44818E-05,-1017.282862,69.60482584,-947.6780357
CCA,20,3,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,20,3,2100,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,50,3,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,50,3,2100,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,75,3,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,75,3,2100,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,100,3,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,100,3,2100,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,200,3,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,200,3,2100,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,20,3,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,20,3,Current,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,50,3,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,50,3,Current,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,75,3,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,75,3,Current,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,100,3,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,100,3,Current,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,200,3,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,200,3,Current,tide,1017.348462,0,0,-1017.348462,69.60482584,-947.7436362
CCA,20,3,total,tide,1153.096384,240.8711892,0.208890768,-912.2251948,0,-912.2251948
NBA,20,3,total,tide,1017.348462,196.4941764,0.193143435,-820.8542856,69.60482584,-751.2494598
CCA,50,3,total,tide,1153.096384,240.8711892,0.208890768,-912.2251948,0,-912.2251948
NBA,50,3,total,tide,1017.348462,196.4941764,0.193143435,-820.8542856,69.60482584,-751.2494598
CCA,75,3,total,tide,1153.096384,240.8711892,0.208890768,-912.2251948,0,-912.2251948
NBA,75,3,total,tide,1017.348462,196.4941764,0.193143435,-820.8542856,69.60482584,-751.2494598
CCA,100,3,total,tide,1153.096384,240.8711892,0.208890768,-912.2251948,0,-912.2251948
NBA,100,3,total,tide,1017.348462,196.4941764,0.193143435,-820.8542856,69.60482584,-751.2494598
CCA,200,3,total,tide,1153.096384,240.8711892,0.208890768,-912.2251948,0,-912.2251948
NBA,200,3,total,tide,1017.348462,196.4941764,0.193143435,-820.8542856,69.60482584,-751.2494598
CCA,20,5,2030,tide,1153.096384,0.004444631,3.85452E-06,-1153.091939,0,-1153.091939
NBA,20,5,2030,tide,1017.348462,0.003575808,3.51483E-06,-1017.344886,42.42704321,-974.917843
CCA,50,5,2030,tide,1153.096384,0.004444631,3.85452E-06,-1153.091939,0,-1153.091939
NBA,50,5,2030,tide,1017.348462,0.003575808,3.51483E-06,-1017.344886,42.42704321,-974.917843
CCA,75,5,2030,tide,1153.096384,0.004444631,3.85452E-06,-1153.091939,0,-1153.091939
NBA,75,5,2030,tide,1017.348462,0.003575808,3.51483E-06,-1017.344886,42.42704321,-974.917843
CCA,100,5,2030,tide,1153.096384,0.004444631,3.85452E-06,-1153.091939,0,-1153.091939
NBA,100,5,2030,tide,1017.348462,0.003575808,3.51483E-06,-1017.344886,42.42704321,-974.917843
CCA,200,5,2030,tide,1153.096384,0.004444631,3.85452E-06,-1153.091939,0,-1153.091939
NBA,200,5,2030,tide,1017.348462,0.003575808,3.51483E-06,-1017.344886,42.42704321,-974.917843
CCA,20,5,2060,tide,1153.096384,0.02153201,1.86732E-05,-1153.074852,0,-1153.074852
NBA,20,5,2060,tide,1017.348462,0.027083913,2.66221E-05,-1017.321378,42.42704321,-974.8943349
CCA,50,5,2060,tide,1153.096384,0.02153201,1.86732E-05,-1153.074852,0,-1153.074852
NBA,50,5,2060,tide,1017.348462,0.027083913,2.66221E-05,-1017.321378,42.42704321,-974.8943349
CCA,75,5,2060,tide,1153.096384,0.02153201,1.86732E-05,-1153.074852,0,-1153.074852
NBA,75,5,2060,tide,1017.348462,0.027083913,2.66221E-05,-1017.321378,42.42704321,-974.8943349
CCA,100,5,2060,tide,1153.096384,0.02153201,1.86732E-05,-1153.074852,0,-1153.074852
NBA,100,5,2060,tide,1017.348462,0.027083913,2.66221E-05,-1017.321378,42.42704321,-974.8943349
CCA,200,5,2060,tide,1153.096384,0.02153201,1.86732E-05,-1153.074852,0,-1153.074852
NBA,200,5,2060,tide,1017.348462,0.027083913,2.66221E-05,-1017.321378,42.42704321,-974.8943349
CCA,20,5,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,20,5,2100,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,50,5,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,50,5,2100,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,75,5,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,75,5,2100,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,100,5,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,100,5,2100,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,200,5,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,200,5,2100,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,20,5,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,20,5,Current,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,50,5,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,50,5,Current,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,75,5,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,75,5,Current,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,100,5,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,100,5,Current,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,200,5,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,200,5,Current,tide,1017.348462,0,0,-1017.348462,42.42704321,-974.9214188
CCA,20,5,total,tide,1153.096384,64.71215469,0.056120334,-1088.384229,0,-1088.384229
NBA,20,5,total,tide,1017.348462,52.93307736,0.052030429,-964.4153846,42.42704321,-921.9883414
CCA,50,5,total,tide,1153.096384,64.71215469,0.056120334,-1088.384229,0,-1088.384229
NBA,50,5,total,tide,1017.348462,52.93307736,0.052030429,-964.4153846,42.42704321,-921.9883414
CCA,75,5,total,tide,1153.096384,64.71215469,0.056120334,-1088.384229,0,-1088.384229
NBA,75,5,total,tide,1017.348462,52.93307736,0.052030429,-964.4153846,42.42704321,-921.9883414
CCA,100,5,total,tide,1153.096384,64.71215469,0.056120334,-1088.384229,0,-1088.384229
NBA,100,5,total,tide,1017.348462,52.93307736,0.052030429,-964.4153846,42.42704321,-921.9883414
CCA,200,5,total,tide,1153.096384,64.71215469,0.056120334,-1088.384229,0,-1088.384229
NBA,200,5,total,tide,1017.348462,52.93307736,0.052030429,-964.4153846,42.42704321,-921.9883414
CCA,20,6,2030,tide,1153.096384,0.003819185,3.31211E-06,-1153.092565,0,-1153.092565
NBA,20,6,2030,tide,1017.348462,0.003072622,3.02023E-06,-1017.345389,34.93587381,-982.4095156
CCA,50,6,2030,tide,1153.096384,0.003819185,3.31211E-06,-1153.092565,0,-1153.092565
NBA,50,6,2030,tide,1017.348462,0.003072622,3.02023E-06,-1017.345389,34.93587381,-982.4095156
CCA,75,6,2030,tide,1153.096384,0.003819185,3.31211E-06,-1153.092565,0,-1153.092565
NBA,75,6,2030,tide,1017.348462,0.003072622,3.02023E-06,-1017.345389,34.93587381,-982.4095156
CCA,100,6,2030,tide,1153.096384,0.003819185,3.31211E-06,-1153.092565,0,-1153.092565
NBA,100,6,2030,tide,1017.348462,0.003072622,3.02023E-06,-1017.345389,34.93587381,-982.4095156
CCA,200,6,2030,tide,1153.096384,0.003819185,3.31211E-06,-1153.092565,0,-1153.092565
NBA,200,6,2030,tide,1017.348462,0.003072622,3.02023E-06,-1017.345389,34.93587381,-982.4095156
CCA,20,6,2060,tide,1153.096384,0.01392267,1.20742E-05,-1153.082461,0,-1153.082461
NBA,20,6,2060,tide,1017.348462,0.017512549,1.72139E-05,-1017.330949,34.93587381,-982.3950756
CCA,50,6,2060,tide,1153.096384,0.01392267,1.20742E-05,-1153.082461,0,-1153.082461
NBA,50,6,2060,tide,1017.348462,0.017512549,1.72139E-05,-1017.330949,34.93587381,-982.3950756
CCA,75,6,2060,tide,1153.096384,0.01392267,1.20742E-05,-1153.082461,0,-1153.082461
NBA,75,6,2060,tide,1017.348462,0.017512549,1.72139E-05,-1017.330949,34.93587381,-982.3950756
CCA,100,6,2060,tide,1153.096384,0.01392267,1.20742E-05,-1153.082461,0,-1153.082461
NBA,100,6,2060,tide,1017.348462,0.017512549,1.72139E-05,-1017.330949,34.93587381,-982.3950756
CCA,200,6,2060,tide,1153.096384,0.01392267,1.20742E-05,-1153.082461,0,-1153.082461
NBA,200,6,2060,tide,1017.348462,0.017512549,1.72139E-05,-1017.330949,34.93587381,-982.3950756
CCA,20,6,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,20,6,2100,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,50,6,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,50,6,2100,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,75,6,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,75,6,2100,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,100,6,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,100,6,2100,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,200,6,2100,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,200,6,2100,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,20,6,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,20,6,Current,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,50,6,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,50,6,Current,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,75,6,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,75,6,Current,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,100,6,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,100,6,Current,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,200,6,Current,tide,1153.096384,0,0,-1153.096384,0,-1153.096384
NBA,200,6,Current,tide,1017.348462,0,0,-1017.348462,34.93587381,-982.4125882
CCA,20,6,total,tide,1153.096384,34.3797962,0.029815197,-1118.716588,0,-1118.716588
NBA,20,6,total,tide,1017.348462,28.17809043,0.02769758,-989.1703716,34.93587381,-954.2344978
CCA,50,6,total,tide,1153.096384,34.3797962,0.029815197,-1118.716588,0,-1118.716588
NBA,50,6,total,tide,1017.348462,28.17809043,0.02769758,-989.1703716,34.93587381,-954.2344978
CCA,75,6,total,tide,1153.096384,34.3797962,0.029815197,-1118.716588,0,-1118.716588
NBA,75,6,total,tide,1017.348462,28.17809043,0.02769758,-989.1703716,34.93587381,-954.2344978
CCA,100,6,total,tide,1153.096384,34.3797962,0.029815197,-1118.716588,0,-1118.716588
NBA,100,6,total,tide,1017.348462,28.17809043,0.02769758,-989.1703716,34.93587381,-954.2344978
CCA,200,6,total,tide,1153.096384,34.3797962,0.029815197,-1118.716588,0,-1118.716588
NBA,200,6,total,tide,1017.348462,28.17809043,0.02769758,-989.1703716,34.93587381,-954.2344978
CCA,20,0,2030,total,1153.096384,517.6450292,0.448917399,-635.4513548,0,-635.4513548
NBA,20,0,2030,total,1017.348462,434.3325411,0.426926031,-583.0159209,214.4664538,-368.5494671
CCA,50,0,2030,total,1153.096384,465.7616061,0.403922528,-687.3347779,0,-687.3347779
NBA,50,0,2030,total,1017.348462,385.3188102,0.378748113,-632.0296518,214.4664538,-417.563198
CCA,75,0,2030,total,1153.096384,454.2319566,0.393923668,-698.8644274,0,-698.8644274
NBA,75,0,2030,total,1017.348462,374.42687,0.368041909,-642.921592,214.4664538,-428.4551382
CCA,100,0,2030,total,1153.096384,448.4671318,0.388924237,-704.6292522,0,-704.6292522
NBA,100,0,2030,total,1017.348462,368.9808999,0.362688807,-648.3675621,214.4664538,-433.9011083
CCA,200,0,2030,total,1153.096384,439.8198946,0.381425092,-713.2764894,0,-713.2764894
NBA,200,0,2030,total,1017.348462,360.8119448,0.354659154,-656.5365172,214.4664538,-442.0700634
CCA,20,0,2060,total,1153.096384,850.2495194,0.737362055,-302.8468646,0,-302.8468646
NBA,20,0,2060,total,1017.348462,717.4948694,0.705259698,-299.8535926,214.4664538,-85.38713875
CCA,50,0,2060,total,1153.096384,781.6742114,0.677891477,-371.4221726,0,-371.4221726
NBA,50,0,2060,total,1017.348462,653.3668739,0.642225254,-363.9815881,214.4664538,-149.5151343
CCA,75,0,2060,total,1153.096384,766.435254,0.664675793,-386.66113,0,-386.66113
NBA,75,0,2060,total,1017.348462,639.1162082,0.628217599,-378.2322538,214.4664538,-163.7657999
CCA,100,0,2060,total,1153.096384,758.8157753,0.658067952,-394.2806087,0,-394.2806087
NBA,100,0,2060,total,1017.348462,631.9908754,0.621213772,-385.3575866,214.4664538,-170.8911328
CCA,200,0,2060,total,1153.096384,747.3865573,0.648156189,-405.7098267,0,-405.7098267
NBA,200,0,2060,total,1017.348462,621.3028762,0.610708031,-396.0455858,214.4664538,-181.579132
CCA,20,0,2100,total,1153.096384,946.6790007,0.820988613,-206.4173833,0,-206.4173833
NBA,20,0,2100,total,1017.348462,795.8616095,0.78229008,-221.4868525,214.4664538,-7.020398677
CCA,50,0,2100,total,1153.096384,847.1190226,0.734647194,-305.9773614,0,-305.9773614
NBA,50,0,2100,total,1017.348462,708.4914963,0.696409856,-308.8569657,214.4664538,-94.3905119
CCA,75,0,2100,total,1153.096384,824.994583,0.715460212,-328.101801,0,-328.101801
NBA,75,0,2100,total,1017.348462,689.0759156,0.677325362,-328.2725464,214.4664538,-113.8060926
CCA,100,0,2100,total,1153.096384,813.9323633,0.705866721,-339.1640207,0,-339.1640207
NBA,100,0,2100,total,1017.348462,679.3681252,0.667783115,-337.9803368,214.4664538,-123.513883
CCA,200,0,2100,total,1153.096384,797.3390336,0.691476484,-355.7573504,0,-355.7573504
NBA,200,0,2100,total,1017.348462,664.8064397,0.653469745,-352.5420223,214.4664538,-138.0755685
CCA,20,0,Current,total,1153.096384,43.55812908,0.037774925,-1109.538255,0,-1109.538255
NBA,20,0,Current,total,1017.348462,39.40361449,0.038731679,-977.9448475,214.4664538,-763.4783937
CCA,50,0,Current,total,1153.096384,17.42325163,0.01510997,-1135.673132,0,-1135.673132
NBA,50,0,Current,total,1017.348462,15.76144579,0.015492672,-1001.587016,214.4664538,-787.1205624
CCA,75,0,Current,total,1153.096384,11.61550109,0.010073313,-1141.480883,0,-1141.480883
NBA,75,0,Current,total,1017.348462,10.50763053,0.010328448,-1006.840831,214.4664538,-792.3743776
CCA,100,0,Current,total,1153.096384,8.711625815,0.007554985,-1144.384758,0,-1144.384758
NBA,100,0,Current,total,1017.348462,7.880722897,0.007746336,-1009.467739,214.4664538,-795.0012853
CCA,200,0,Current,total,1153.096384,4.355812908,0.003777492,-1148.740571,0,-1148.740571
NBA,200,0,Current,total,1017.348462,3.940361449,0.003873168,-1013.408101,214.4664538,-798.9416467
CCA,20,0,total,total,1153.096384,13087.24715,11.34965587,11934.15076,0,11934.15076
NBA,20,0,total,total,1017.348462,11654.89183,11.45614533,10637.54337,214.4664538,10852.00982
CCA,50,0,total,total,1153.096384,7338.251085,6.363952907,6185.154701,0,6185.154701
NBA,50,0,total,total,1017.348462,6391.506367,6.282514405,5374.157905,214.4664538,5588.624359
CCA,75,0,total,total,1153.096384,6060.696404,5.256018914,4907.60002,0,4907.60002
NBA,75,0,total,total,1017.348462,5221.865153,5.132818644,4204.516691,214.4664538,4418.983145
CCA,100,0,total,total,1153.096384,5421.919064,4.702051918,4268.82268,0,4268.82268
NBA,100,0,total,total,1017.348462,4637.044546,4.557970763,3619.696084,214.4664538,3834.162538
CCA,200,0,total,total,1153.096384,4463.753053,3.871101423,3310.656669,0,3310.656669
NBA,200,0,total,total,1017.348462,3759.813636,3.695698943,2742.465174,214.4664538,2956.931627
CCA,20,1,2030,total,1153.096384,441.4586872,0.382846303,-711.6376968,0,-711.6376968
NBA,20,1,2030,total,1017.348462,370.4080259,0.364091597,-646.9404361,138.7823336,-508.1581025
CCA,50,1,2030,total,1153.096384,397.2114008,0.34447372,-755.8849832,0,-755.8849832
NBA,50,1,2030,total,1017.348462,328.6080741,0.323004444,-688.7403879,138.7823336,-549.9580543
CCA,75,1,2030,total,1153.096384,387.3786705,0.335946479,-765.7177135,0,-765.7177135
NBA,75,1,2030,total,1017.348462,319.3191959,0.313873965,-698.0292661,138.7823336,-559.2469325
CCA,100,1,2030,total,1153.096384,382.4623054,0.331682859,-770.6340786,0,-770.6340786
NBA,100,1,2030,total,1017.348462,314.6747568,0.309308726,-702.6737052,138.7823336,-563.8913716
CCA,200,1,2030,total,1153.096384,375.0877577,0.325287429,-778.0086263,0,-778.0086263
NBA,200,1,2030,total,1017.348462,307.7080981,0.302460867,-709.6403639,138.7823336,-570.8580302
CCA,20,1,2060,total,1153.096384,537.9763712,0.466549352,-615.1200128,0,-615.1200128
NBA,20,1,2060,total,1017.348462,453.9788349,0.446237304,-563.3696271,138.7823336,-424.5872935
CCA,50,1,2060,total,1153.096384,494.5868784,0.428920674,-658.5095056,0,-658.5095056
NBA,50,1,2060,total,1017.348462,413.4032797,0.406353668,-603.9451823,138.7823336,-465.1628487
CCA,75,1,2060,total,1153.096384,484.9447689,0.420558746,-668.1516151,0,-668.1516151
NBA,75,1,2060,total,1017.348462,404.3864896,0.397490638,-612.9619724,138.7823336,-474.1796388
CCA,100,1,2060,total,1153.096384,480.1237141,0.416377781,-672.9726699,0,-672.9726699
NBA,100,1,2060,total,1017.348462,399.8780946,0.393059123,-617.4703674,138.7823336,-478.6880338
CCA,200,1,2060,total,1153.096384,472.892132,0.410106335,-680.204252,0,-680.204252
NBA,200,1,2060,total,1017.348462,393.1155021,0.386411851,-624.2329599,138.7823336,-485.4506263
CCA,20,1,2100,total,1153.096384,402.313493,0.348898408,-750.782891,0,-750.782891
NBA,20,1,2100,total,1017.348462,338.2200976,0.332452557,-679.1283644,138.7823336,-540.3460308
CCA,50,1,2100,total,1153.096384,360.0031401,0.312205593,-793.0932439,0,-793.0932439
NBA,50,1,2100,total,1017.348462,301.0901144,0.295955738,-716.2583476,138.7823336,-577.476014
CCA,75,1,2100,total,1153.096384,350.6008395,0.304051634,-802.4955445,0,-802.4955445
NBA,75,1,2100,total,1017.348462,292.839007,0.287845333,-724.509455,138.7823336,-585.7271214
CCA,100,1,2100,total,1153.096384,345.8996892,0.299974654,-807.1966948,0,-807.1966948
NBA,100,1,2100,total,1017.348462,288.7134533,0.283790131,-728.6350087,138.7823336,-589.8526751
CCA,200,1,2100,total,1153.096384,338.8479637,0.293859185,-814.2484203,0,-814.2484203
NBA,200,1,2100,total,1017.348462,282.5251228,0.277707328,-734.8233392,138.7823336,-596.0410056
CCA,20,1,Current,total,1153.096384,43.55812908,0.037774925,-1109.538255,0,-1109.538255
NBA,20,1,Current,total,1017.348462,39.40361449,0.038731679,-977.9448475,138.7823336,-839.1625139
CCA,50,1,Current,total,1153.096384,17.42325163,0.01510997,-1135.673132,0,-1135.673132
NBA,50,1,Current,total,1017.348462,15.76144579,0.015492672,-1001.587016,138.7823336,-862.8046826
CCA,75,1,Current,total,1153.096384,11.61550109,0.010073313,-1141.480883,0,-1141.480883
NBA,75,1,Current,total,1017.348462,10.50763053,0.010328448,-1006.840831,138.7823336,-868.0584979
CCA,100,1,Current,total,1153.096384,8.711625815,0.007554985,-1144.384758,0,-1144.384758
NBA,100,1,Current,total,1017.348462,7.880722897,0.007746336,-1009.467739,138.7823336,-870.6854055
CCA,200,1,Current,total,1153.096384,4.355812908,0.003777492,-1148.740571,0,-1148.740571
NBA,200,1,Current,total,1017.348462,3.940361449,0.003873168,-1013.408101,138.7823336,-874.6257669
CCA,20,1,total,total,1153.096384,7905.768688,6.856121307,6752.672304,0,6752.672304
NBA,20,1,total,total,1017.348462,7086.236857,6.965397916,6068.888395,138.7823336,6207.670728
CCA,50,1,total,total,1153.096384,4318.755171,3.745354881,3165.658787,0,3165.658787
NBA,50,1,total,total,1017.348462,3785.940108,3.721379891,2768.591646,138.7823336,2907.37398
CCA,75,1,total,total,1153.096384,3521.641056,3.054073453,2368.544672,0,2368.544672
NBA,75,1,total,total,1017.348462,3052.540831,3.000486996,2035.192369,138.7823336,2173.974702
CCA,100,1,total,total,1153.096384,3123.083998,2.708432739,1969.987614,0,1969.987614
NBA,100,1,total,total,1017.348462,2685.841192,2.640040549,1668.49273,138.7823336,1807.275064
CCA,200,1,total,total,1153.096384,2525.248412,2.189971669,1372.152028,0,1372.152028
NBA,200,1,total,total,1017.348462,2135.791734,2.099370878,1118.443272,138.7823336,1257.225606
CCA,20,3,2030,total,1153.096384,322.5792685,0.279750481,-830.5171155,0,-830.5171155
NBA,20,3,2030,total,1017.348462,270.6616802,0.266046188,-746.6867818,69.60482584,-677.0819559
CCA,50,3,2030,total,1153.096384,290.2472345,0.251711165,-862.8491495,0,-862.8491495
